section_number,title,division,subtitle,word_count,file_path
6111,Stockpile stewardship program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",300,sec6111_stockpile_stewardship_program.txt
6112,Portfolio management framework for National Nuclear Security Administration,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",242,sec6112_portfolio_management_framework_for_national_nuclear_security_administration.txt
6114,"Nuclear weapons stockpile stewardship, management, and responsiveness plan",Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",2549,sec6114_nuclear_weapons_stockpile_stewardship_management_and_responsiveness_plan.txt
6116,Stockpile management program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",345,sec6116_stockpile_management_program.txt
6117,Annual assessments and reports to the President and Congress regarding the condition of the United States nuclear weapons stockpile,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",1149,sec6117_annual_assessments_and_reports_to_the_president_and_congress_regarding_the_condi.txt
6119,Nuclear test ban readiness program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",296,sec6119_nuclear_test_ban_readiness_program.txt
6120,Requirements for specific request for new or modified nuclear weapons,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",565,sec6120_requirements_for_specific_request_for_new_or_modified_nuclear_weapons.txt
6122,Manufacturing infrastructure for refabrication and certification of nuclear weapons stockpile,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",243,sec6122_manufacturing_infrastructure_for_refabrication_and_certification_of_nuclear_weap.txt
6125,Selected acquisition reports and independent cost estimates and reviews of certain programs and facilities,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",652,sec6125_selected_acquisition_reports_and_independent_cost_estimates_and_reviews_of_certa.txt
6126,"Advice to President and Congress regarding safety, security, and reliability of United States nuclear weapons stockpile",Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",480,sec6126_advice_to_president_and_congress_regarding_safety_security_and_reliability_of_un.txt
6128,Plutonium pit production capacity,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",962,sec6128_plutonium_pit_production_capacity.txt
6129,Certification of completion of milestones with respect to plutonium pit aging,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",282,sec6129_certification_of_completion_of_milestones_with_respect_to_plutonium_pit_aging.txt
6131,Stockpile responsiveness program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",395,sec6131_stockpile_responsiveness_program.txt
6132,Long-term plan for meeting national security requirements for unencumbered uranium,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",511,sec6132_long_term_plan_for_meeting_national_security_requirements_for_unencumbered_urani.txt
6133,Plan for domestic enrichment capability to satisfy Department of Defense uranium requirements,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",365,sec6133_plan_for_domestic_enrichment_capability_to_satisfy_department_of_defense_uranium.txt
6134,Incorporation of integrated surety architecture,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",244,sec6134_incorporation_of_integrated_surety_architecture.txt
6135,W93 nuclear warhead acquisition process,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",546,sec6135_w93_nuclear_warhead_acquisition_process.txt
6153,Disposition of weapons-usable plutonium at Savannah River Site,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",1585,sec6153_disposition_of_weapons_usable_plutonium_at_savannah_river_site.txt
6154,"Disposition of surplus defense plutonium at Savannah River Site, Aiken, South Carolina",Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",607,sec6154_disposition_of_surplus_defense_plutonium_at_savannah_river_site_aiken_south_caro.txt
6155,"Acceleration of removal or security of fissile materials, radiological materials, and related equipment at vulnerable sites worldwide",Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",1268,sec6155_acceleration_of_removal_or_security_of_fissile_materials_radiological_materials_.txt
6156,Acceleration of replacement of cesium blood irradiation sources,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",539,sec6156_acceleration_of_replacement_of_cesium_blood_irradiation_sources.txt
6159,Defense nuclear nonproliferation management plan,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",1025,sec6159_defense_nuclear_nonproliferation_management_plan.txt
6173,Requirement to develop future use plans for defense environmental cleanup,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",472,sec6173_requirement_to_develop_future_use_plans_for_defense_environmental_cleanup.txt
6174,Future-years defense environmental cleanup plan,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",412,sec6174_future_years_defense_environmental_cleanup_plan.txt
6177,Other programs relating to technology development,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",1567,sec6177_other_programs_relating_to_technology_development.txt
6180,Policy of Department of Energy regarding future defense environmental management matters,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",317,sec6180_policy_of_department_of_energy_regarding_future_defense_environmental_management.txt
6192,Defense site acceleration completion,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",923,sec6192_defense_site_acceleration_completion.txt
6194,Plan for deactivation and decommissioning of nonoperational defense nuclear facilities,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",587,sec6194_plan_for_deactivation_and_decommissioning_of_nonoperational_defense_nuclear_faci.txt
6201,Safety measures for waste tanks at Hanford Nuclear Reservation,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",228,sec6201_safety_measures_for_waste_tanks_at_hanford_nuclear_reservation.txt
6202,Hanford waste tank cleanup program reforms,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",323,sec6202_hanford_waste_tank_cleanup_program_reforms.txt
6222,Restrictions on access to national security laboratories by foreign visitors from sensitive countries,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",712,sec6222_restrictions_on_access_to_national_security_laboratories_by_foreign_visitors_fro.txt
6224,Department of Energy counterintelligence polygraph program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",257,sec6224_department_of_energy_counterintelligence_polygraph_program.txt
6225,Notice to congressional committees of certain security and counterintelligence failures within atomic energy defense programs,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",406,sec6225_notice_to_congressional_committees_of_certain_security_and_counterintelligence_f.txt
6226,Annual report and certification on status of security of atomic energy defense facilities,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",378,sec6226_annual_report_and_certification_on_status_of_security_of_atomic_energy_defense_f.txt
6227,Protection of certain nuclear facilities and assets from unmanned aircraft,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",422,sec6227_protection_of_certain_nuclear_facilities_and_assets_from_unmanned_aircraft.txt
6228,Reporting on penetrations of networks of contractors and subcontractors,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",877,sec6228_reporting_on_penetrations_of_networks_of_contractors_and_subcontractors.txt
6232,Protection against inadvertent release of restricted data and formerly restricted data,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",651,sec6232_protection_against_inadvertent_release_of_restricted_data_and_formerly_restricte.txt
6241,"Authority for appointment of certain scientific, engineering, and technical personnel",Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",417,sec6241_authority_for_appointment_of_certain_scientific_engineering_and_technical_person.txt
6242,Whistleblower protection program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",966,sec6242_whistleblower_protection_program.txt
6243,Department of Energy defense nuclear facilities workforce restructuring plan,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",935,sec6243_department_of_energy_defense_nuclear_facilities_workforce_restructuring_plan.txt
6253,Fellowship program for development of skills critical to the nuclear security enterprise,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",364,sec6253_fellowship_program_for_development_of_skills_critical_to_the_nuclear_security_en.txt
6261,Worker protection at nuclear weapons facilities,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",382,sec6261_worker_protection_at_nuclear_weapons_facilities.txt
6262,Safety oversight and enforcement at defense nuclear facilities,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",268,sec6262_safety_oversight_and_enforcement_at_defense_nuclear_facilities.txt
6263,Program to monitor department of energy workers exposed to hazardous and radioactive substances,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",646,sec6263_program_to_monitor_department_of_energy_workers_exposed_to_hazardous_and_radioac.txt
6264,Programs for persons who may have been exposed to radiation released from Hanford Nuclear Reservation,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",656,sec6264_programs_for_persons_who_may_have_been_exposed_to_radiation_released_from_hanfor.txt
6266,Notification of nuclear criticality and non-nuclear incidents,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",361,sec6266_notification_of_nuclear_criticality_and_non_nuclear_incidents.txt
6272,Reprogramming,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",299,sec6272_reprogramming.txt
6273,Minor construction projects,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",289,sec6273_minor_construction_projects.txt
6275,Limits on construction projects,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",241,sec6275_limits_on_construction_projects.txt
6276,Fund transfer authority,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",284,sec6276_fund_transfer_authority.txt
6277,Conceptual and construction design,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",230,sec6277_conceptual_and_construction_design.txt
6281,Transfer of defense environmental cleanup funds,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",353,sec6281_transfer_of_defense_environmental_cleanup_funds.txt
6282,Transfer of weapons activities funds,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",362,sec6282_transfer_of_weapons_activities_funds.txt
6284,Notification of cost overruns for certain Department of Energy projects,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",975,sec6284_notification_of_cost_overruns_for_certain_department_of_energy_projects.txt
6286,Use of best practices for capital asset projects and nuclear weapon life extension programs,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",262,sec6286_use_of_best_practices_for_capital_asset_projects_and_nuclear_weapon_life_extensi.txt
6288,Unfunded priorities of the Administration,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",333,sec6288_unfunded_priorities_of_the_administration.txt
6289,Review of adequacy of nuclear weapons budget,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",316,sec6289_review_of_adequacy_of_nuclear_weapons_budget.txt
6311,Reports on financial balances for atomic energy defense activities,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",643,sec6311_reports_on_financial_balances_for_atomic_energy_defense_activities.txt
6312,Independent acquisition project reviews of capital assets acquisition projects,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",301,sec6312_independent_acquisition_project_reviews_of_capital_assets_acquisition_projects.txt
6321,Costs not allowed under covered contracts,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",487,sec6321_costs_not_allowed_under_covered_contracts.txt
6324,Contractor liability for injury or loss of property arising out of atomic weapons testing programs,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",618,sec6324_contractor_liability_for_injury_or_loss_of_property_arising_out_of_atomic_weapon.txt
6325,Notice-and-wait requirement applicable to certain third-party financing arrangements,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",232,sec6325_notice_and_wait_requirement_applicable_to_certain_third_party_financing_arrangem.txt
6327,Enhanced procurement authority to manage supply chain risk,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",1024,sec6327_enhanced_procurement_authority_to_manage_supply_chain_risk.txt
6328,Cost-benefit analyses for competition of management and operating contracts,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",799,sec6328_cost_benefit_analyses_for_competition_of_management_and_operating_contracts.txt
6336,Report on use of funds for certain research and development purposes,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",263,sec6336_report_on_use_of_funds_for_certain_research_and_development_purposes.txt
6337,Critical technology partnerships and cooperative research and development centers,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",413,sec6337_critical_technology_partnerships_and_cooperative_research_and_development_center.txt
6351,Transfers of real property at certain Department of Energy facilities,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",719,sec6351_transfers_of_real_property_at_certain_department_of_energy_facilities.txt
6354,Pilot program relating to use of proceeds of disposal or utilization of certain department of energy assets,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",387,sec6354_pilot_program_relating_to_use_of_proceeds_of_disposal_or_utilization_of_certain_.txt
6355,Department of Energy energy parks program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",323,sec6355_department_of_energy_energy_parks_program.txt
6356,Authority to use passenger carriers for contractor commuting,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",546,sec6356_authority_to_use_passenger_carriers_for_contractor_commuting.txt
6362,University-based defense nuclear policy collaboration program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",248,sec6362_university_based_defense_nuclear_policy_collaboration_program.txt
3113,Stockpile responsiveness and rapid capabilities programs of the National Nuclear Security Administration,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",523,sec3113_stockpile_responsiveness_and_rapid_capabilities_programs_of_the_national_nuclear.txt
4225,Rapid capabilities program,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",357,sec4225_rapid_capabilities_program.txt
4816,Appropriate scoping of artificial intelligence research within the Administration,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",228,sec4816_appropriate_scoping_of_artificial_intelligence_research_within_the_administratio.txt
3124,Office of Environmental Management program-wide performance metrics for reducing risk,Department of Energy National Security Programs,Reports and Other Matters,484,sec3124_office_of_environmental_management_program_wide_performance_metrics_for_reducing.txt
3125,Office of Environmental Management integrated radioactive waste disposal planning and optimization,Department of Energy National Security Programs,Reports and Other Matters,563,sec3125_office_of_environmental_management_integrated_radioactive_waste_disposal_plannin.txt
3128,Consultation requirement with respect to transfer to private entities of plutonium or plutonium materials; report,Department of Energy National Security Programs,Reports and Other Matters,425,sec3128_consultation_requirement_with_respect_to_transfer_to_private_entities_of_plutoni.txt
3501,Authorization of appropriations for Maritime Administration,Maritime Administration,,688,sec3501_authorization_of_appropriations_for_maritime_administration.txt
4501,Other authorizations,Other Authorizations,,364,sec4501_other_authorizations.txt
4701,Department of Energy National Security programs,Department of Energy National Security Programs,,1430,sec4701_department_of_energy_national_security_programs.txt
5143,Ambassador-at-Large for the Arctic,Organization and operations,Political affairs,1798,sec5143_ambassador_at_large_for_the_arctic.txt
5144,Ambassador-at-Large for the Indian Ocean region,Organization and operations,Political affairs,242,sec5144_ambassador_at_large_for_the_indian_ocean_region.txt
5148,Countering PRC Influence Fund Unit,Organization and operations,Political affairs,659,sec5148_countering_prc_influence_fund_unit.txt
5160,Countering Russian Influence Fund Unit,Organization and operations,Political affairs,717,sec5160_countering_russian_influence_fund_unit.txt
5162,Bureau of International Organization Affairs,Organization and operations,Political affairs,230,sec5162_bureau_of_international_organization_affairs.txt
5172,Support for congressional delegations,Organization and operations,Other matters,253,sec5172_support_for_congressional_delegations.txt
5173,Notification requirements for authorized and ordered departures,Organization and operations,Other matters,334,sec5173_notification_requirements_for_authorized_and_ordered_departures.txt
5175,Establishing and expanding the Regional China Officer program,Organization and operations,Other matters,626,sec5175_establishing_and_expanding_the_regional_china_officer_program.txt
5301,Post Data Pilot Program,Information security and cyber diplomacy,,260,sec5301_post_data_pilot_program.txt
5303,Reports on technology transformation projects at the Department,Information security and cyber diplomacy,,747,sec5303_reports_on_technology_transformation_projects_at_the_department.txt
5304,Commercial spyware,Information security and cyber diplomacy,,332,sec5304_commercial_spyware.txt
5404,Foreign information manipulation and interference strategy,Public diplomacy,,455,sec5404_foreign_information_manipulation_and_interference_strategy.txt
5506,"Report on security conditions in Damascus, Syria, required for the reopening of the United States diplomatic mission",Diplomatic security,,381,sec5506_report_on_security_conditions_in_damascus_syria_required_for_the_reopening_of_th.txt
5606,Report on United States Mission Australia staffing,Miscellaneous,,415,sec5606_report_on_united_states_mission_australia_staffing.txt
517,Notice of impact of diplomatic and consular post closings on intelligence community,Intelligence Community Matters,,320,sec517_notice_of_impact_of_diplomatic_and_consular_post_closings_on_intelligence_commun.txt
6305,Annual survey of analytic objectivity among officers and employees of elements of the intelligence community,Intelligence Community Matters,,383,sec6305_annual_survey_of_analytic_objectivity_among_officers_and_employees_of_elements_o.txt
6309,Plan for implementing an integrated system spanning the intelligence community for accreditation of sensitive compartmented information facilities,Intelligence Community Matters,,260,sec6309_plan_for_implementing_an_integrated_system_spanning_the_intelligence_community_f.txt
6310,Reforms relating to inactive security clearances,Intelligence Community Matters,,329,sec6310_reforms_relating_to_inactive_security_clearances.txt
6404,National Counterproliferation and Biosecurity Center,Intelligence Community Efficiency and Effectiveness,,706,sec6404_national_counterproliferation_and_biosecurity_center.txt
6502,Improvements to security of Central Intelligence Agency installations,Matters Relating to Elements of the Intelligence Community,Central Intelligence Agency,3052,sec6502_improvements_to_security_of_central_intelligence_agency_installations.txt
15A,Authority regarding unmanned aircraft systems,Matters Relating to Elements of the Intelligence Community,Central Intelligence Agency,2992,sec15A_authority_regarding_unmanned_aircraft_systems.txt
26,Chaplain Corps and Chief of Chaplains,Matters Relating to Elements of the Intelligence Community,Central Intelligence Agency,475,sec26_chaplain_corps_and_chief_of_chaplains.txt
6511,Counterintelligence briefings for members of the Armed Forces,Matters Relating to Elements of the Intelligence Community,Elements of Department of Defense,275,sec6511_counterintelligence_briefings_for_members_of_the_armed_forces.txt
6521,Notice of counterintelligence assessments and investigations by the Federal Bureau of Investigation of candidates for or holders of Federal office,Matters Relating to Elements of the Intelligence Community,Federal Bureau of Investigation,360,sec6521_notice_of_counterintelligence_assessments_and_investigations_by_the_federal_bure.txt
518,Notice of counterintelligence assessments and investigations of Federal candidates or officeholders,Matters Relating to Elements of the Intelligence Community,Federal Bureau of Investigation,302,sec518_notice_of_counterintelligence_assessments_and_investigations_of_federal_candidat.txt
6522,Notification of material changes to policies or procedures governing terrorist watchlist and transnational organized crime watchlist,Matters Relating to Elements of the Intelligence Community,Federal Bureau of Investigation,306,sec6522_notification_of_material_changes_to_policies_or_procedures_governing_terrorist_w.txt
6523,Annual report on United States persons on the terrorist watch list,Matters Relating to Elements of the Intelligence Community,Federal Bureau of Investigation,421,sec6523_annual_report_on_united_states_persons_on_the_terrorist_watch_list.txt
6524,Annual report on Federal Bureau of Investigation case data,Matters Relating to Elements of the Intelligence Community,Federal Bureau of Investigation,249,sec6524_annual_report_on_federal_bureau_of_investigation_case_data.txt
6604,Prohibition on use of DeepSeek on intelligence community systems,Artificial Intelligence and Other Emerging Technologies,Artificial Intelligence,241,sec6604_prohibition_on_use_of_deepseek_on_intelligence_community_systems.txt
6612,Plan on enhanced intelligence sharing relating to foreign adversary biotechnological threats,Artificial Intelligence and Other Emerging Technologies,Biotechnology,285,sec6612_plan_on_enhanced_intelligence_sharing_relating_to_foreign_adversary_biotechnolog.txt
6613,Enhancing biotechnology talent within the intelligence community,Artificial Intelligence and Other Emerging Technologies,Biotechnology,324,sec6613_enhancing_biotechnology_talent_within_the_intelligence_community.txt
6614,Enhanced intelligence community support to secure United States biological data,Artificial Intelligence and Other Emerging Technologies,Biotechnology,433,sec6614_enhanced_intelligence_community_support_to_secure_united_states_biological_data.txt
6615,Ensuring intelligence community procurement of domestic United States production of synthetic DNA and RNA,Artificial Intelligence and Other Emerging Technologies,Biotechnology,427,sec6615_ensuring_intelligence_community_procurement_of_domestic_united_states_production.txt
6621,Enhancing intelligence community technology adoption metrics,Artificial Intelligence and Other Emerging Technologies,Other matters,254,sec6621_enhancing_intelligence_community_technology_adoption_metrics.txt
6622,Report on identification of intelligence community sites for advanced nuclear technologies,Artificial Intelligence and Other Emerging Technologies,Other matters,356,sec6622_report_on_identification_of_intelligence_community_sites_for_advanced_nuclear_te.txt
6703,"Prohibition on intelligence community contracting with Chinese military companies engaged in biotechnology research, development, or manufacturing",Matters Relating to Foreign Countries,Matters Relating to China,778,sec6703_prohibition_on_intelligence_community_contracting_with_chinese_military_companie.txt
6704,Report on the wealth of the leadership of the Chinese Communist Party,Matters Relating to Foreign Countries,Matters Relating to China,364,sec6704_report_on_the_wealth_of_the_leadership_of_the_chinese_communist_party.txt
6705,Assessment and report on investments by the People’s Republic of China in the agriculture sector of Brazil,Matters Relating to Foreign Countries,Matters Relating to China,361,sec6705_assessment_and_report_on_investments_by_the_peoples_republic_of_china_in_the_agr.txt
6706,Identification of entities that provide support to the People’s Liberation Army,Matters Relating to Foreign Countries,Matters Relating to China,233,sec6706_identification_of_entities_that_provide_support_to_the_peoples_liberation_army.txt
6716,National Intelligence Estimate on the Western Hemisphere,Matters Relating to Foreign Countries,Other Matters,256,sec6716_national_intelligence_estimate_on_the_western_hemisphere.txt
6718,Requirements with respect to duty to warn former senior officials and other United States persons,Matters Relating to Foreign Countries,Other Matters,375,sec6718_requirements_with_respect_to_duty_to_warn_former_senior_officials_and_other_unit.txt
6803,Declassification of intelligence and additional transparency measures relating to the COVID–19 pandemic,Reports and Other Matters,,466,sec6803_declassification_of_intelligence_and_additional_transparency_measures_relating_t.txt
6804,Classified intelligence budget justification materials and submission of intelligence community drug control resource summary,Reports and Other Matters,,514,sec6804_classified_intelligence_budget_justification_materials_and_submission_of_intelli.txt
107,Automatic execution of conforming changes,Coast Guard Authorization Act of 2025,,236,sec107_automatic_execution_of_conforming_changes.txt
301,Automatic execution of conforming changes,Coast Guard Authorization Act of 2025,,228,sec301_automatic_execution_of_conforming_changes.txt
7111,Annual report on progress of certain homeporting projects,Coast Guard,Accountability,673,sec7111_annual_report_on_progress_of_certain_homeporting_projects.txt
7113,Quarterly acquisition brief requirements,Coast Guard,Accountability,661,sec7113_quarterly_acquisition_brief_requirements.txt
5107,Quarterly acquisition reports and major acquisition program risk assessment,Coast Guard,Accountability,599,sec5107_quarterly_acquisition_reports_and_major_acquisition_program_risk_assessment.txt
7115,Requirement for Coast Guard to provide analysis of alternatives for aircraft,Coast Guard,Accountability,357,sec7115_requirement_for_coast_guard_to_provide_analysis_of_alternatives_for_aircraft.txt
7117,Regular polar security cutter updates,Coast Guard,Accountability,460,sec7117_regular_polar_security_cutter_updates.txt
7118,Annual plan for Coast Guard operations in the Pacific; feasibility study on supporting additional port visits and deployments in support of operation blue pacific,Coast Guard,Accountability,917,sec7118_annual_plan_for_coast_guard_operations_in_the_pacific_feasibility_study_on_suppo.txt
7119,Annual plan for Coast Guard operations in the Caribbean,Coast Guard,Accountability,692,sec7119_annual_plan_for_coast_guard_operations_in_the_caribbean.txt
7201,Reorganization of chapter 3,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Authorities,4426,sec7201_reorganization_of_chapter_3.txt
317,Special Advisor to Commandant for Tribal and Native Hawaiian Affairs,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Authorities,505,sec317_special_advisor_to_commandant_for_tribal_and_native_hawaiian_affairs.txt
318,Judge Advocate General; Deputy Judge Advocate General: appointment; duties,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Authorities,563,sec318_judge_advocate_general_deputy_judge_advocate_general_appointment_duties.txt
333,Training courses on workings of Congress,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Authorities,1097,sec333_training_courses_on_workings_of_congress.txt
722,Cooperation with eligible entities,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Authorities,953,sec722_cooperation_with_eligible_entities.txt
7205,Preparedness plans for Coast Guard properties located in tsunami inundation zones,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Authorities,556,sec7205_preparedness_plans_for_coast_guard_properties_located_in_tsunami_inundation_zone.txt
7207,Coast Guard access to Department of the Treasury fund,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Authorities,533,sec7207_coast_guard_access_to_department_of_the_treasury_fund.txt
1140,Contracts that provide best value for taxpayer,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Acquisition,389,sec1140_contracts_that_provide_best_value_for_taxpayer.txt
7215,Great Lakes icebreaking,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Acquisition,772,sec7215_great_lakes_icebreaking.txt
7218,Procurement of tactical maritime surveillance systems,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Acquisition,335,sec7218_procurement_of_tactical_maritime_surveillance_systems.txt
7224,Modifications and revisions relating to reopening retired grade determinations,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,551,sec7224_modifications_and_revisions_relating_to_reopening_retired_grade_determinations.txt
7228,"Authority for certain personnel; command sponsorship for dependents of members of Coast Guard assigned to Unalaska, Alaska; improved prevention of and response to hazing and bullying","Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,1173,sec7228_authority_for_certain_personnel_command_sponsorship_for_dependents_of_members_of.txt
2517,Authority for certain personnel,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,440,sec2517_authority_for_certain_personnel.txt
2519,Prevention of and response to hazing and bullying,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,609,sec2519_prevention_of_and_response_to_hazing_and_bullying.txt
7231,Behavioral health,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,1357,sec7231_behavioral_health.txt
7232,Travel allowance for members of Coast Guard assigned to Alaska,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,438,sec7232_travel_allowance_for_members_of_coast_guard_assigned_to_alaska.txt
7233,Tuition assistance and advanced education assistance pilot program,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,429,sec7233_tuition_assistance_and_advanced_education_assistance_pilot_program.txt
7234,"Recruitment, relocation, and retention incentive program for civilian firefighters employed by Coast Guard remote locations","Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,333,sec7234_recruitment_relocation_and_retention_incentive_program_for_civilian_firefighters.txt
7235,Notification,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Personnel,273,sec7235_notification.txt
7241,Modification of reporting requirements on covered misconduct in Coast Guard Academy; consideration of request for transfer of a cadet at the Coast Guard Academy who is the victim of a sexual assault or related offense; room reassignment,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Coast Guard Academy,2833,sec7241_modification_of_reporting_requirements_on_covered_misconduct_in_coast_guard_acad.txt
7242,Modification of Board of Visitors,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Coast Guard Academy,1604,sec7242_modification_of_board_of_visitors.txt
7243,Coast Guard Academy Cadet Advisory Board,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Coast Guard Academy,727,sec7243_coast_guard_academy_cadet_advisory_board.txt
1907,Coast Guard Academy Cadet Advisory Board,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Coast Guard Academy,661,sec1907_coast_guard_academy_cadet_advisory_board.txt
7244,Authorization for use of Coast Guard Academy facilities and equipment by covered foundations,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Coast Guard Academy,512,sec7244_authorization_for_use_of_coast_guard_academy_facilities_and_equipment_by_covered.txt
1908,Authorization for use of Coast Guard Academy facilities and equipment by covered foundations,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Coast Guard Academy,430,sec1908_authorization_for_use_of_coast_guard_academy_facilities_and_equipment_by_covered.txt
7247,Study on Coast Guard Academy oversight,"Organization, Authorities, Acquisition, and Personnel of the Coast Guard",Coast Guard Academy,307,sec7247_study_on_coast_guard_academy_oversight.txt
